datum,javni,zasebni
2023-12-28,122.16,34.92
2023-12-29,122.16,34.92
2023-12-30,122.16,34.92
2024-01-01,122.16,34.22
2024-01-02,122.16,34.22
2024-01-03,122.16,34.22
2024-01-04,122.16,34.22
2024-01-05,122.16,34.22
2024-01-06,122.16,34.22
2024-01-08,122.16,34.22
2024-01-09,122.16,34.22
2024-01-10,122.16,34.22
2024-01-11,122.16,34.22
2024-01-12,122.16,34.22
2024-01-13,122.16,34.22
2024-01-16,122.16,34.22
2024-01-17,122.16,34.22
2024-01-18,122.16,34.22
2024-01-19,122.16,34.22
2024-01-20,122.16,34.22
2024-01-22,122.16,34.22
2024-01-23,122.16,34.22
2024-01-24,122.16,34.22
2024-01-25,122.16,34.22
2024-01-26,122.16,34.22
2024-01-27,122.16,34.22
2024-01-29,122.16,34.22
2024-01-30,122.16,34.22
2024-01-31,122.16,34.22
2024-02-05,123.16,34.22
2024-02-06,123.16,34.22
2024-02-07,123.16,34.22
2024-02-08,123.16,34.22
2024-02-09,123.16,34.22
2024-02-10,123.16,34.22
2024-02-12,123.16,34.22
2024-02-13,123.16,34.22
2024-02-14,123.16,34.22
2024-02-15,123.16,34.22
2024-02-17,123.16,34.22
2024-02-19,123.16,34.22
2024-02-20,123.16,34.22
2024-02-21,123.16,34.22
2024-02-22,123.16,34.22
2024-02-23,123.16,34.22
2024-02-24,123.16,34.22
2024-02-26,123.16,34.22
2024-02-27,123.16,34.22
2024-02-28,123.16,34.22
2024-02-29,123.16,34.22
2024-03-01,123.16,34.22
2024-03-02,123.16,34.22
2024-03-04,123.16,34.22
2024-03-06,123.16,34.22
2024-03-07,123.16,34.22
2024-03-08,123.16,34.22
2024-03-09,123.16,34.22
2024-03-11,123.16,34.22
2024-03-12,123.16,34.22
2024-03-13,123.16,34.22
2024-03-14,123.16,34.22
2024-03-15,123.16,34.22
2024-03-16,123.16,34.22
2024-03-18,123.16,34.22
2024-03-19,123.16,34.22
2024-03-20,123.16,34.22
2024-03-21,123.16,34.22
2024-03-22,123.16,34.22
2024-03-23,123.18,34.22
2024-03-25,123.18,34.22
2024-03-26,123.18,34.22
2024-03-27,123.18,34.22
2024-03-28,123.18,34.22
2024-03-29,123.18,34.22
2024-03-30,123.18,34.22
2024-04-01,123.18,34.22
2024-04-02,123.18,34.22
2024-04-03,122.88,34.22
2024-04-04,122.88,34.22
2024-04-05,122.98,34.22
2024-04-06,122.98,34.22
2024-04-08,122.98,34.22
2024-04-09,122.98,34.22
2024-04-10,122.98,34.22
2024-04-11,122.98,34.22
2024-04-12,122.98,34.22
2024-04-13,122.98,34.22
2024-04-15,122.98,34.22
2024-04-16,122.98,34.22
2024-04-17,122.98,34.22
2024-04-18,122.98,34.22
2024-04-19,122.98,34.22
2024-04-20,122.98,34.22
2024-04-22,122.98,34.22
2024-04-23,122.98,34.22
2024-04-24,122.98,34.22
2024-04-25,122.88,34.22
2024-04-26,122.88,34.22
2024-04-27,122.88,34.22
2024-04-29,122.88,34.22
2024-04-30,122.88,34.22
2024-05-01,122.88,34.22
2024-05-02,122.88,34.22
2024-05-03,122.88,34.22
2024-05-04,122.88,34.22
2024-05-06,122.88,34.22
2024-05-07,122.28,34.22
2024-05-08,122.28,34.22
2024-05-09,122.28,34.22
2024-05-10,122.28,34.34
2024-05-11,122.28,34.34
2024-05-13,122.28,34.34
2024-05-14,122.28,34.34
2024-05-15,122.08,34.34
2024-05-16,122.08,34.34
2024-05-17,122.08,34.34
2024-05-18,122.08,34.34
2024-05-20,122.08,34.34
2024-05-21,122.08,34.34
2024-05-22,122.08,34.34
2024-05-23,122.08,34.34
2024-05-24,122.08,34.34
2024-05-25,122.08,34.34
2024-05-27,122.08,34.34
2024-05-28,122.08,34.34
2024-05-29,122.08,34.34
2024-05-30,122.08,34.34
2024-05-31,122.08,34.34
2024-06-01,122.28,34.34
2024-06-03,122.28,34.34
2024-06-04,122.38,34.34
2024-06-05,122.58,34.34
2024-06-06,122.58,34.34
2024-06-07,122.58,34.34
2024-06-08,122.58,34.34
2024-06-10,122.58,34.34
2024-06-11,122.58,34.34
2024-06-12,122.58,34.34
2024-06-13,122.58,34.34
2024-06-14,122.58,34.34
2024-06-15,122.58,34.34
2024-06-17,122.58,34.34
2024-06-18,122.58,34.34
2024-06-19,122.58,34.34
2024-06-20,122.58,34.34
2024-06-21,122.58,34.34
2024-06-22,122.58,34.34
2024-06-24,122.58,34.34
2024-06-25,122.58,34.34
2024-06-26,122.58,34.34
2024-06-27,122.58,34.34
2024-06-28,122.58,34.34
2024-06-29,122.58,34.34
2024-07-01,122.58,34.34
2024-07-02,122.58,34.34
2024-07-03,122.58,34.34
2024-07-04,122.58,34.34
2024-07-05,122.58,34.34
2024-07-06,122.58,34.34
2024-07-08,122.58,34.34
2024-07-09,122.58,34.34
2024-07-10,122.58,34.34
2024-07-11,122.58,34.34
2024-07-12,122.58,34.34
2024-07-13,122.58,34.34
2024-07-15,122.58,34.34
2024-07-16,122.58,34.34
2024-07-17,122.58,34.34
2024-07-18,122.58,34.34
2024-07-20,122.58,34.34
2024-07-22,122.58,34.34
2024-07-23,122.58,34.34
2024-07-24,122.58,34.34
2024-07-25,122.58,34.34
2024-07-26,122.58,34.34
2024-07-27,122.58,34.34
2024-07-29,122.58,34.34
2024-07-30,122.58,34.34
2024-07-31,122.58,34.34
2024-08-01,122.58,34.34
2024-08-02,122.58,34.34
2024-08-03,122.58,34.34
2024-08-05,122.58,34.34
2024-08-06,122.58,34.34
2024-08-07,122.58,34.34
2024-08-08,122.58,34.34
2024-08-15,122.48,34.34
2024-08-16,122.48,34.34
2024-08-17,122.48,34.34
2024-08-19,122.48,34.34
2024-08-20,122.48,34.34
2024-08-21,122.48,34.34
2024-08-22,122.48,34.34
2024-08-23,122.38,34.34
2024-08-24,122.38,34.34
2024-08-26,122.38,34.34
2024-08-27,122.38,34.34
2024-08-28,122.38,34.34
2024-08-29,122.38,34.34
2024-08-30,122.38,34.34
2024-08-31,122.38,34.34
2024-09-03,123.07000000000001,34.34
2024-09-04,123.07000000000001,34.34
2024-09-05,123.07000000000001,34.34
2024-09-06,122.87,34.34
2024-09-07,122.87,34.34
2024-09-09,122.87,34.34
2024-09-10,122.87,34.34
2024-09-11,122.87,34.34
2024-09-12,122.87,34.34
2024-09-13,122.87,34.34
2024-09-14,123.17,34.34
2024-09-16,123.17,34.34
2024-09-17,123.17,34.34
2024-09-18,123.17,34.34
2024-09-19,123.17,34.34
2024-09-20,123.37,34.34
2024-09-21,123.37,34.34
2024-09-23,123.37,34.34
2024-09-24,123.37,34.34
2024-09-25,123.37,34.34
2024-09-26,122.93,34.34
2024-09-27,123.37,34.34
2024-09-28,123.37,34.34
2024-09-30,123.37,34.34
2024-10-01,123.37,34.34
2024-10-02,123.37,34.34
2024-10-03,123.37,34.34
2024-10-04,123.37,34.34
2024-10-05,123.37,34.34
2024-10-07,123.37,34.34
