datum,javni,zasebni
2023-05-08,1799.2277961320756,2221.908925606469
2023-05-09,1798.5902021677662,2220.9091129380054
2023-05-10,1798.9965792648445,2220.9115398921836
2023-05-11,1799.9352807728558,2208.9674397849462
2023-05-12,1800.7145754948162,2208.3515029569894
2023-05-13,1801.3178269811322,2208.5560900537635
2023-05-15,1801.3623161320754,2208.820876881721
2023-05-16,1801.7340367924528,2208.9265086021505
2023-05-17,1800.6592066918001,2209.5595469002697
2023-05-18,1802.3671336792454,2209.6910722371967
2023-05-19,1801.3272329877475,2209.865673315364
2023-05-20,1801.7891802073516,2209.844758221024
2023-05-22,1801.8595547596608,2209.9518676549865
2023-05-23,1802.300556927427,2214.5311421621623
2023-05-24,1802.7307901036756,2215.1536394594596
2023-05-25,1803.2272780395854,2216.4956024324324
2023-05-26,1803.6306094250708,2216.8289424324325
2023-05-27,1803.9783988689915,2217.1683513513512
2023-05-29,1803.8835645283018,2218.4794256756754
2023-05-30,1804.2368492931198,2219.314888108108
2023-05-31,1806.6839385485391,2219.8343256756757
2023-06-01,1803.7110516007533,2212.139959299191
2023-06-02,1804.68229868049,2206.4263564516127
2023-06-03,1805.3456278039585,2206.9741811827957
2023-06-05,1801.963479303857,2207.108241129032
2023-06-06,1800.8707040413535,2207.8883336021504
2023-06-07,1801.2185445488722,2208.1409723118277
2023-06-08,1801.8597286384977,2208.084052688172
2023-06-09,1802.3218189671363,2208.0352475806453
2023-06-10,1805.099367356538,2208.0209147849464
2023-06-12,1805.1430418626528,2208.152776344086
2023-06-13,1803.4282976481657,2209.210942587601
2023-06-14,1801.1991523004694,2209.4384921832884
2023-06-15,1801.4900123004695,2209.6634517520215
2023-06-16,1804.2398950897073,2210.0725029649593
2023-06-17,1804.4009622285175,2210.4093247978435
2023-06-19,1804.4429853635506,2210.5661380053907
2023-06-20,1804.766991226415,2210.7758932614556
2023-06-21,1802.522982109228,2212.905052972973
2023-06-22,1802.6099630885124,2213.312860810811
2023-06-23,1802.743434180791,2212.5674501347708
2023-06-24,1802.8281981167609,2212.868979514825
2023-06-26,1802.8328347457627,2212.9989746630727
2023-06-27,1803.1690698965194,2223.7841986449866
2023-06-28,1803.3399353715897,2224.320158265583
2023-06-29,1803.4823952022577,2224.8266379403794
2023-06-30,1803.4550318908748,2225.0512788617884
2023-07-01,1803.1489876531575,2225.264872086721
2023-07-03,1801.8736985862395,2225.392069105691
2023-07-04,1799.6347555660377,2225.5875008130083
2023-07-05,1801.6951582230624,2225.6837127371273
2023-07-06,1802.2896504708099,2225.804367208672
2023-07-07,1803.1708054613937,2225.983914363144
2023-07-08,1805.243266258247,2226.0284872628727
2023-07-10,1805.2554384542884,2226.130681571816
2023-07-11,1805.6331931196983,2226.5804444444443
2023-07-12,1805.7841593779453,2226.6589162601626
2023-07-13,1806.04664533459,2226.7988436314363
2023-07-14,1806.2505557021677,2226.919463143631
2023-07-15,1806.5098796418474,2227.1547975609756
2023-07-17,1806.5297836946277,2227.27052601626
2023-07-18,1804.9504961393598,2227.484188075881
2023-07-19,1805.0814370998116,2227.6246940379406
2023-07-20,1805.2216756120529,2227.8932542005423
2023-07-21,1806.3026536286523,2228.359051490515
2023-07-22,1806.4813618284638,2228.47881300813
2023-07-24,1806.4903081998114,2228.625076422764
2023-07-25,1805.0864645222327,2228.6907677506774
2023-07-26,1805.7854508522728,2228.881151219512
2023-07-27,1805.9239017992425,2229.2343750677505
2023-07-28,1805.702344843898,2229.329508130081
2023-07-29,1805.855751655629,2229.5542666666665
2023-07-31,1805.8237536423842,2229.6450528455284
2023-08-01,1805.9102041627248,2230.0373891598915
2023-08-02,1806.0756979186376,2230.192937398374
2023-08-03,1806.186779848628,2230.502770189702
2023-08-04,1806.3009721854305,2230.874298915989
2023-08-05,1806.2861752128667,2231.0596127371273
2023-08-07,1806.3049974456007,2231.1764051490513
2023-08-08,1806.509769820246,2231.259022493225
2023-08-09,1806.6238328287607,2225.7699723577234
2023-08-10,1806.7228118259225,2226.087988617886
2023-08-11,1806.8930052980133,2226.5023073170732
2023-08-12,1806.9850432355722,2227.014678861789
2023-08-14,1806.962785525071,2219.6362390243903
2023-08-15,1805.5842720226844,2222.4237457994577
2023-08-16,1805.5517535916824,2222.4233262872626
2023-08-17,1807.2221239171374,2223.905421409214
2023-08-18,1807.4283209039547,2224.7891601626015
2023-08-19,1807.4746307547168,2225.447694308943
2023-08-21,1807.5110451886792,2225.569322222222
2023-08-22,1807.7482994339623,2226.5265124661246
2023-08-23,1808.0923982075474,2227.136056910569
2023-08-26,1808.791599055713,2228.330970189702
2023-08-28,1807.9567331758033,2216.493845283019
2023-08-29,1806.4833437204911,2219.5784991913747
2023-08-30,1806.6705370160528,2221.0811229110514
2023-08-31,1806.9298623229463,2222.10223638814
2023-09-01,1801.7939979264843,2228.8523467567566
2023-09-02,1800.4505201696513,2229.814145945946
2023-09-04,1800.4636873704053,2229.964077027027
2023-09-05,1800.8570280867107,2230.7725154054056
2023-09-06,1801.2113014137606,2231.175533783784
2023-09-07,1804.7751535410764,2235.7810417344176
2023-09-08,1803.0864586402267,2236.793549864499
2023-09-09,1803.4361439093484,2237.5391371273713
2023-09-11,1803.4660658168084,2237.6438005420055
2023-09-12,1803.8164051935787,2232.157925675676
2023-09-13,1804.9126116257087,2232.924908918919
2023-09-14,1802.4969677053825,2233.486770540541
2023-09-15,1803.4932491493385,2233.786614324324
2023-09-16,1802.1113620396602,2234.0885267567564
2023-09-18,1802.1208307837583,2234.194204054054
2023-09-19,1800.184449197356,2234.8269516216214
2023-09-20,1801.3370656899813,2235.133823783784
2023-09-21,1799.8721579395085,2235.59052972973
2023-09-22,1800.4066076559548,2235.81963
2023-09-23,1800.733602457467,2236.1005332432433
2023-09-25,1800.712128949858,2236.289075945946
2023-09-26,1799.4054521739129,2236.784217837838
2023-09-27,1800.2785051984877,2237.2150797297295
2023-09-28,1800.7121026440036,2237.6623983783784
2023-09-29,1801.0721311614732,2237.9881767567567
2023-09-30,1801.418279131256,2238.267231891892
2023-10-02,1797.1929011342154,2238.426602162162
2023-10-03,1796.8349911487758,2238.420831707317
2023-10-04,1797.1580815268615,2220.658881451613
2023-10-05,1797.740591046183,2220.8303190860215
2023-10-06,1798.7307987747408,2220.1833118598383
2023-10-07,1801.1761600943396,2220.351512398922
2023-10-09,1801.157106981132,2220.691927762803
2023-10-10,1801.6950325471698,2221.0562611859837
2023-10-11,1796.6440153483993,2221.4176469002696
2023-10-12,1800.815954528302,2221.911962264151
2023-10-13,1801.7513688385268,2222.2097059299194
2023-10-14,1802.0240747875355,2222.6339800539085
2023-10-16,1802.0271696883854,2222.7806735849053
2023-10-17,1801.4652529300567,2229.147267027027
2023-10-18,1802.0727330812854,2229.3376256756756
2023-10-19,1802.5323119092627,2229.6021886486487
2023-10-20,1805.118282041588,2229.815578918919
2023-10-21,1805.4784949905481,2230.1425243243243
2023-10-23,1805.5037411153119,2230.5203913513515
2023-10-24,1805.9700528355388,2230.857284324324
2023-10-25,1804.6777943342777,2231.273444054054
2023-10-26,1805.2443268177526,2231.5945386486487
2023-10-27,1805.7081632672332,2231.8685372972973
2023-10-28,1805.979173654391,2232.0920483783784
2023-10-30,1806.025919641171,2232.4598148648647
2023-10-31,1806.9513871455576,2232.516885135135
2023-11-01,1806.922370321361,2226.497453638814
2023-11-02,1806.8972987712666,2226.531925876011
2023-11-03,1803.950575754717,2226.738171698113
2023-11-04,1804.339248018868,2227.173279245283
2023-11-06,1804.3971276415095,2227.619713207547
2023-11-07,1802.979375754717,2227.8064436657683
2023-11-08,1803.6730850943397,2227.8297757412397
2023-11-09,1804.5899306603774,2227.980330458221
2023-11-10,1805.2806035916824,2228.518140431267
2023-11-11,1806.2507980151229,2228.7636490566038
2023-11-13,1806.2839176748582,2229.1700202156335
2023-11-14,1801.8817278982092,2229.217967385445
2023-11-15,1802.2692026390198,2229.2989479784364
2023-11-16,1804.77282190746,2230.973052972973
2023-11-17,1805.183900661001,2231.0463972972975
2023-11-18,1805.4784535410765,2231.089608378378
2023-11-20,1805.504783663834,2231.1557964864865
2023-11-21,1809.1858138126772,2229.821723180593
2023-11-22,1809.4165592242193,2230.0456752021564
2023-11-23,1809.7718816461684,2230.374877088949
2023-11-24,1810.0048866603595,2230.5263927223723
2023-11-25,1810.2786646168402,2230.760978167116
2023-11-28,1810.6409460737937,2230.918171967655
2023-11-29,1810.9335051087985,2231.0144665768194
2023-11-30,1811.097666603595,2231.0042091644204
2023-12-01,1811.3265435193946,2231.148728571429
2023-12-02,1809.8280851606805,2231.185161994609
2023-12-04,1809.8416446124763,2231.4076336927224
2023-12-05,1810.222209546314,2231.512591374663
2023-12-06,1811.430550094697,2231.450055256065
2023-12-07,1811.7165888257575,2231.613068733154
2023-12-08,1812.0248293560608,2231.7476161725067
2023-12-09,1812.3777668560606,2231.8617617250675
2023-12-11,1812.4322927083333,2232.1233002695417
2023-12-12,1810.9902196783348,2232.160305929919
2023-12-13,1811.24522346263,2232.158641778976
2023-12-14,1811.5165346263009,2232.195928301887
2023-12-15,1811.734874834437,2232.3523393531
2023-12-16,1811.7915398297068,2232.375013477089
2023-12-18,1811.8334739829706,2232.5867056603774
2023-12-19,1812.0398779564807,2232.7641043126687
2023-12-20,1812.132993282876,2232.805267115903
2023-12-21,1813.9929767992423,2233.0198053908357
2023-12-22,1814.1391637310608,2233.1433738544474
2023-12-23,1814.2491556818181,2233.20344393531
2023-12-25,1814.244012405303,2233.3764482479783
2023-12-26,1814.2226448863635,2233.4392625336927
2023-12-27,1814.2040348484848,2233.4943557951483
2023-12-28,1814.1414651515151,2233.433533962264
2023-12-29,1814.0251947916665,2233.3601469002697
2023-12-30,1813.984153598485,2233.259614285714
2024-01-01,1812.8863037914691,2227.4140838709677
2024-01-02,1812.8389432227489,2227.4275819892473
2024-01-03,1812.8456734597155,2227.488013172043
2024-01-04,1811.4658325449386,2223.1551191891895
2024-01-05,1809.3358339015151,2221.6481742547426
2024-01-06,1809.6671456439394,2222.087030894309
2024-01-08,1809.699274810606,2222.4765387533876
2024-01-09,1810.1301842803032,2223.4674693766938
2024-01-10,1810.444224337121,2212.3236156334233
2024-01-11,1812.1127081516588,2213.1374226415096
2024-01-12,1814.3210089268755,2214.127311320755
2024-01-13,1814.684947768281,2214.7422547169813
2024-01-16,1815.1343187084522,2209.1315532258063
2024-01-17,1815.6706177587844,2209.660130645161
2024-01-18,1816.9064893536122,2210.0356241935483
2024-01-19,1817.129586406844,2210.5176865591397
2024-01-20,1817.625594771863,2210.722419623656
2024-01-22,1817.6807789923955,2210.8358647849464
2024-01-23,1817.9612701520912,2211.1169419354837
2024-01-24,1818.5197091254752,2205.5058713136727
2024-01-25,1818.7506499524263,2211.7089241935482
2024-01-26,1818.9752416745957,2212.0747981182794
2024-01-27,1819.1446032350143,2213.07523172043
2024-01-29,1819.1669241674597,2213.364564516129
2024-01-30,1817.6570290874524,2213.8744330645163
2024-01-31,1817.7225717411989,2214.0730274193547
2024-02-05,1815.6616387619047,2210.8863932975873
2024-02-06,1815.8412540000002,2211.061612868633
2024-02-07,1816.0086845714286,2211.2812581769435
2024-02-08,1816.4196635585156,2203.5273898123323
2024-02-09,1816.3237407231209,2203.5189032171584
2024-02-10,1816.3793251428572,2203.5343922252014
2024-02-12,1816.435288857143,2203.745356300268
2024-02-13,1813.6043126546147,2207.6385857526884
2024-02-14,1816.6001092469019,2208.559766129032
2024-02-15,1817.205356244042,2209.238086827957
2024-02-17,1817.7510734032412,2214.7503105121295
2024-02-19,1817.805757864633,2214.9715943396227
2024-02-20,1818.3114207816968,2215.399972237197
2024-02-21,1818.8214660611857,2215.7373563342317
2024-02-22,1819.0870047755493,2216.0968752021563
2024-02-23,1819.5089303724928,2216.4616183288413
2024-02-24,1819.674568767908,2217.0694870619946
2024-02-26,1819.7228842406876,2217.5068587601077
2024-02-27,1820.1256810888253,2219.4640254054057
2024-02-28,1819.885362952381,2219.7795308108107
2024-02-29,1820.962817349857,2219.924498918919
2024-03-01,1816.0980350760458,2219.8888379403793
2024-03-02,1814.1206191650856,2207.713282749326
2024-03-04,1814.0155212523719,2214.20021671159
2024-03-06,1815.4969901328272,2220.3761913513513
2024-03-07,1814.3003180094788,2214.6100528301886
2024-03-08,1814.6833297630333,2214.976347708895
2024-03-09,1815.1158264454978,2209.533888978495
2024-03-11,1814.9701684360189,2209.431406451613
2024-03-12,1815.3459995260664,2221.360625945946
2024-03-13,1815.8810293168879,2215.6701663072777
2024-03-14,1816.2360764705882,2215.981791374663
2024-03-15,1816.4655085388995,2217.3904832884095
2024-03-16,1816.5378069259964,2217.814739622642
2024-03-18,1816.5945984819734,2218.2439797843667
2024-03-19,1816.893911669829,2219.220600269542
2024-03-20,1817.3018948766603,2219.837563342318
2024-03-21,1819.3952021842356,2220.3860738544477
2024-03-22,1821.0270737642586,2220.732170889488
2024-03-23,1819.5345716049383,2221.04893180593
2024-03-25,1819.584672459639,2221.160958490566
2024-03-26,1819.999357454891,2221.55693180593
2024-03-27,1820.2215257359924,2221.7116921832885
2024-03-28,1820.4494393162392,2222.209213477089
2024-03-29,1819.790609203036,2222.3951617250673
2024-03-30,1818.657188815166,2222.544210512129
2024-04-01,1824.8869203809525,2216.6312338709677
2024-04-02,1824.746810095238,2216.608020967742
2024-04-03,1826.2805441793894,2217.061856451613
2024-04-04,1824.8627804575788,2217.472833870968
2024-04-05,1824.968172545281,2217.8362782258064
2024-04-06,1825.1744296472832,2218.1277244623657
2024-04-08,1825.1746400381314,2218.251672311828
2024-04-09,1824.180268541468,2218.743420967742
2024-04-10,1826.1873973282443,2224.9801795148246
2024-04-11,1826.4210001908398,2227.336137027027
2024-04-12,1824.8467968541468,2224.538169272237
2024-04-13,1825.1074369876071,2224.520314824798
2024-04-15,1822.254754623451,2224.643736657682
2024-04-16,1822.8890765490944,2224.9052727762805
2024-04-17,1823.7306071496664,2225.1148932614556
2024-04-18,1824.6074243088656,2225.12948032345
2024-04-19,1825.1190788369875,2225.3713051212935
2024-04-20,1825.38089914204,2225.06053180593
2024-04-22,1825.3478881792184,2225.1716641509433
2024-04-23,1826.1181783603433,2225.5124787061995
2024-04-24,1826.5012000953288,2225.792185175202
2024-04-25,1829.0741961685824,2226.1756978436656
2024-04-26,1828.8603651717558,2226.253852560647
2024-04-27,1828.9984338740458,2226.2936789757414
2024-04-29,1829.0097710877862,2226.4125935309976
2024-04-30,1829.0467282442748,2226.4209177897574
2024-05-01,1826.251087774594,2226.3854070080865
2024-05-02,1826.23441747851,2226.426429110512
2024-05-03,1826.1468474689589,2226.3909466307277
2024-05-04,1824.5196540076336,2226.4142873315363
2024-05-06,1824.5289532442748,2226.6018345013476
2024-05-07,1824.8904564885497,2228.724777027027
2024-05-08,1823.6620647283128,2229.067927027027
2024-05-09,1825.1798360687023,2229.4923072972974
2024-05-10,1826.5138962750716,2229.7267175675674
2024-05-11,1826.8295533906398,2223.855135040431
2024-05-13,1826.7729849092646,2223.9219032345013
2024-05-14,1826.9670196377504,2223.79745148248
2024-05-15,1827.3921054337466,2223.9310412398922
2024-05-16,1827.7988298379407,2224.244980592992
2024-05-17,1828.1242326978074,2224.312330727763
2024-05-18,1828.4721097235463,2224.3875358490563
2024-05-20,1828.4190985700668,2224.534818328841
2024-05-21,1828.758576739752,2224.6858676549864
2024-05-22,1828.401602478551,2224.6913824797844
2024-05-23,1828.5165183031459,2230.7879686486485
2024-05-24,1828.6782843660628,2231.1207656756756
2024-05-25,1828.1807355576739,2231.3198664864867
2024-05-27,1828.170691706387,2231.46094
2024-05-28,1828.4068490943755,2231.549160810811
2024-05-29,1828.7643006673022,2231.9192637837837
2024-05-30,1829.0525120114396,2232.0062808108105
2024-05-31,1829.1944133460438,2232.226142702703
2024-06-01,1825.376451904762,2232.3166362162165
2024-06-03,1825.2639313333334,2226.393168463612
2024-06-04,1820.7597600571974,2220.2178167115903
2024-06-05,1821.5346937082936,2221.90716027027
2024-06-06,1820.379677693041,2227.7076078378377
2024-06-07,1820.8930478551001,2228.511644054054
2024-06-08,1817.4264704761904,2229.34616027027
2024-06-10,1817.4215877142856,2229.4779194594594
2024-06-11,1818.1544254285714,2230.0852840540542
2024-06-12,1820.7529861773119,2230.8682613513515
2024-06-13,1821.420618112488,2231.1721224324324
2024-06-14,1821.9456639656817,2231.5810851351353
2024-06-15,1824.0446897900763,2231.9241324324325
2024-06-17,1824.0524459923665,2231.9877962162163
2024-06-18,1824.3912439350524,2232.291707027027
2024-06-19,1824.7178919770774,2232.6285008108107
2024-06-20,1822.2458583015268,2232.815234054054
2024-06-21,1822.9189192748092,2232.96356972973
2024-06-22,1823.1908268385864,2233.2023245945948
2024-06-24,1823.2066387774594,2233.288817837838
2024-06-25,1823.3528100286533,2233.1563451351353
2024-06-26,1823.3285913085006,2233.1918848648647
2024-06-27,1821.7600664122137,2233.314041891892
2024-06-28,1821.8894108778627,2233.489614864865
2024-06-29,1822.101811354962,2233.5238567567567
2024-07-01,1819.1379694947568,2232.360532162162
2024-07-02,1818.0823814285716,2232.1331840540543
2024-07-03,1818.3411643809523,2232.1787416216216
2024-07-04,1818.5892762857143,2232.0768235135133
2024-07-05,1815.4300790874527,2232.086404324324
2024-07-06,1815.8068035171102,2232.1015397297297
2024-07-08,1815.7950063688213,2232.2410097297297
2024-07-09,1816.2602565589352,2232.2265086486486
2024-07-10,1814.9211728395062,2232.2401916216218
2024-07-11,1815.2709105413105,2232.228101891892
2024-07-12,1815.5538894586896,2232.289372432432
2024-07-13,1815.7966971509973,2232.212167837838
2024-07-15,1815.8026515669517,2232.3470986486486
2024-07-16,1815.937027825261,2232.437058108108
2024-07-17,1816.2226499525166,2232.5577027027025
2024-07-18,1816.5262367521368,2232.5584702702704
2024-07-20,1817.0559308641975,2232.80128
2024-07-22,1817.0635749287749,2232.911207837838
2024-07-23,1817.249317188984,2233.0867954054056
2024-07-24,1817.4868532763533,2233.1502927027027
2024-07-25,1817.665841500475,2233.264572702703
2024-07-26,1817.7835229819564,2233.257852972973
2024-07-27,1817.8823357075023,2233.320511081081
2024-07-29,1817.8376189933522,2233.5019494594594
2024-07-30,1817.7726419753085,2233.431722972973
2024-07-31,1817.9377624881292,2233.618505675676
2024-08-01,1819.9737423777565,2227.671385175202
2024-08-02,1820.2751350287906,2228.400653783784
2024-08-03,1820.2906199616123,2228.750863783784
2024-08-05,1820.2405239923223,2228.890986756757
2024-08-06,1820.355207293666,2229.5972029729733
2024-08-07,1819.9624102857144,2229.8752643243242
2024-08-08,1820.043294,2224.2615651351352
2024-08-15,1822.4110840800763,2225.7734827027025
2024-08-16,1822.3822499523358,2225.7870705405403
2024-08-17,1822.401336320305,2226.195211351351
2024-08-19,1822.360886081983,2226.313708108108
2024-08-20,1820.8895986666666,2226.6979024324323
2024-08-21,1821.2152162857144,2227.344242972973
2024-08-22,1821.5208265714284,2222.0134326145553
2024-08-23,1821.7895663809525,2222.5108380053907
2024-08-24,1822.1055826666668,2222.916850134771
2024-08-26,1822.0991707619046,2222.9963665768196
2024-08-27,1820.6727327307326,2223.602887061995
2024-08-28,1820.9056764985728,2223.886826415094
2024-08-29,1821.2399325404376,2224.1586450134773
2024-08-30,1821.4291140818268,2224.422744204852
2024-08-31,1822.178098095238,2224.9831463611863
2024-09-03,1817.6302131178709,2225.58585606469
2024-09-04,1819.2026772380952,2226.321521024259
2024-09-05,1819.7094907619048,2229.6067775675674
2024-09-06,1820.0719056190478,2229.989395675676
2024-09-07,1820.4598024761906,2230.2883583783782
2024-09-09,1820.4265658095237,2230.4378972972972
2024-09-10,1820.3078974285716,2230.722622162162
2024-09-11,1817.1904015209125,2231.4257294594595
2024-09-12,1819.294436917222,2232.059967297297
2024-09-13,1817.9488980038022,2232.682405945946
2024-09-14,1818.3282464828897,2232.983254324324
2024-09-16,1820.9980527619048,2233.12269972973
2024-09-17,1821.4065298095238,2233.61737
2024-09-18,1821.608513645038,2227.787146091644
2024-09-19,1821.9792944656488,2228.188825606469
2024-09-20,1822.9257379408962,2228.5469994609166
2024-09-21,1823.1725092469017,2228.7412700808623
2024-09-23,1823.144517540515,2228.86988787062
2024-09-24,1822.9237565714284,2229.2028897574123
2024-09-25,1820.7143263809526,2234.6033161725068
2024-09-26,1821.1088937142856,2234.6656948787063
2024-09-27,1819.6882712654615,2234.8930663072774
2024-09-28,1819.950986489058,2231.413388679245
2024-09-30,1818.1434313688212,2234.290657681941
2024-10-01,1815.9910344106465,2222.358905107527
2024-10-02,1816.2095285305345,2211.025556533333
2024-10-03,1818.000947614504,2199.9090816976127
2024-10-04,1818.6643312022902,2206.488040159574
2024-10-05,1819.1489801337154,2201.1377838196286
2024-10-07,1819.1228193887298,2201.3276694960214
