datum,javni,zasebni
2020-03-10,97.03808411214953,115.41866209262436
2020-11-20,94.49036474164134,116.011925795053
2020-12-01,94.5693626707132,115.93874558303887
2020-12-10,94.61602427921092,115.80167844522968
2020-12-20,94.65816388467375,115.74634275618375
2021-01-01,94.64609351432881,115.90693121693121
2021-01-10,94.39203927492447,116.09358024691358
2021-01-20,94.23794251134645,115.98637168141593
2021-02-01,94.32325264750378,115.84858657243817
2021-02-10,94.41307575757575,115.80402826855124
2021-02-20,94.4394578313253,115.98074204946998
2021-03-01,93.98760479041917,116.31538053097346
2021-03-10,94.17223053892216,115.9193109540636
2021-03-20,94.06097305389223,115.98296296296296
2021-04-01,94.37789237668161,115.65784452296819
2021-04-10,94.45445440956651,115.5769964664311
2021-04-20,94.46396423248882,115.69797178130511
2021-05-01,94.65877794336811,115.47507042253521
2021-05-10,94.6422869955157,115.47169312169312
2021-05-20,94.76369207772795,115.31925925925925
2021-06-01,93.69911676646707,115.39148148148148
2021-06-10,93.69659192825111,115.5631922398589
2021-06-20,93.7636173393124,115.46111111111111
2021-07-01,93.75619402985075,115.36483245149913
2021-07-10,93.7813153961136,115.28980599647267
2021-07-20,93.89234678624814,115.39164021164021
2021-08-01,94.03722222222223,115.31973544973545
2021-08-10,94.0858947368421,115.27236331569665
2021-08-20,94.28555722891566,115.2905467372134
2021-09-01,94.46301204819278,115.07731922398588
2021-09-10,94.54579819277109,114.96693121693121
2021-09-20,94.58628012048193,115.13282186948854
2021-10-01,94.61866366366367,115.09883597883598
2021-10-10,94.92220389805098,115.07331569664903
2021-10-20,95.0592030075188,114.93975308641974
2021-11-01,95.17963909774436,114.87846830985916
2021-11-10,95.1416966966967,114.8771353251318
2021-11-20,95.22418918918919,114.73971880492091
2021-12-01,95.24314842578711,114.73205623901582
2021-12-10,95.14587087087088,114.89059753954305
2021-12-20,95.185007518797,114.8202108963093
2022-01-01,94.519,115.20963093145869
2022-01-10,94.02443609022556,115.54104982206405
2022-01-20,94.2803874813711,115.78928698752229
2022-01-31,94.36709388971684,115.46652406417113
2022-02-10,94.02490341753344,115.76439285714285
2022-02-20,94.12026785714286,115.57032142857142
2022-02-28,94.10589895988113,115.57532142857143
2022-03-10,94.46230998509687,115.79522281639929
2022-03-20,94.41862891207154,115.87391071428571
2022-03-31,94.466875,115.96091234347048
2022-04-10,94.16019402985074,115.88381037567085
2022-04-20,93.92405044510386,116.00844364937389
2022-04-30,93.90023668639053,116.08354203935599
2022-05-10,93.84218611521419,116.20698214285714
2022-05-20,93.98370753323486,116.00376785714286
2022-05-31,94.10894814814814,115.827625
2022-06-10,94.02213864306785,115.82514285714286
2022-06-20,94.09605612998523,115.69007142857143
2022-06-30,94.028598820059,115.84239285714285
2022-07-10,94.37496307237814,115.27880143112701
2022-07-20,94.51203840472674,115.09656529516995
2022-07-31,94.51344165435745,115.14107334525939
2022-08-10,94.41085294117647,115.31211091234347
2022-08-20,95.47250000000001,115.27760286225403
2022-08-31,95.46508823529412,115.21529516994633
2022-09-10,94.1691483113069,115.66746428571429
2022-09-20,94.58881057268722,115.46683274021352
2022-09-30,94.51061764705882,115.24772241992883
2022-10-10,94.3867448680352,116.05721136767318
2022-10-20,94.36123348017621,116.07589698046182
2022-10-31,94.38054172767204,116.44836589698045
2022-11-10,94.16681751824817,116.61193605683837
2022-11-20,93.71233137829911,116.48660746003553
2022-11-30,93.76492668621701,116.37824156305506
2022-12-10,93.80133431085044,116.64271758436946
2022-12-20,93.61619326500733,116.21939716312058
2022-12-31,93.6158187134503,116.1561811722913
2023-01-10,94.29340643274854,115.80918584070797
2023-01-20,94.46248538011696,115.62712765957447
2023-01-31,94.57763157894736,115.47957446808512
2023-02-10,94.88004379562044,116.19489323843416
2023-02-20,95.02861764705882,115.86188612099643
2023-02-28,95.26042709867453,115.54805357142857
2023-03-10,95.18877013177159,115.95770053475935
2023-03-20,95.19912023460411,115.67304812834224
2023-03-23,95.23705278592375,115.63436720142602
2023-03-24,94.94178362573099,115.86748663101605
2023-03-25,95.06912280701754,115.87010695187165
2023-03-27,95.07511695906432,115.87258467023172
2023-03-28,95.0708187134503,116.0095357142857
2023-03-29,95.09796783625731,115.83926916221034
2023-03-30,95.11649122807017,115.82655971479501
2023-03-31,95.1211403508772,115.78269162210339
2023-04-01,95.54056851311954,115.74336898395721
2023-04-03,95.53865889212828,115.73572192513369
2023-04-04,95.69425036390102,115.72614285714286
2023-04-05,95.66484011627908,115.97226785714285
2023-04-06,95.49401449275362,116.09096428571429
2023-04-07,95.40649782923299,116.1330053667263
2023-04-08,95.41810419681622,116.11071556350626
2023-04-10,95.41764109985527,116.10951699463328
2023-04-11,95.41772793053545,116.10901610017889
2023-04-12,95.47406657018814,116.11935599284436
2023-04-13,95.5157452966715,115.91635714285715
